id,artists,title,mix,label,genres,main_key,confidence,time1,change1,time2,change2,comments
3126447,"Carlo Ruetz, Nico Pusch",Life Goes By,Nico Pusch Remix,Ecologico Records,Tech House,D# minor,2,,,,,
3137109,"Duncan MacPherson, Erwin Digson, Duncan MacPherson",Unstable,Duncan MacPherson Remix,Dub Tech Recordings (Istmo),Trance,C# minor,2,,,,,
3139360,Mindscape,Drive By,Original Mix,DSCI4,Drum & Bass,C minor,2,,,,,
3141667,DJ Disa,Odyssey,Original Mix,Transfixion Digital,Hard Dance,C# minor,2,,,,,
3150149,"Jeff Rushin, Ixel",On Off,Ixel Remix,Budenzauber,Minimal,X,0,,,,,
3154894,nCamargo,Closer To Yo,Original Mix,All Street Recordings,Drum & Bass,C# minor,2,,,,,
3161699,Enfusia,Planet Saw Groove,Original Mix,TRNC Records,Electronica / Downtempo,D minor,2,,,,,
3162448,Gigamorphosys,Goa Distortioner,Original Mix,TRNC Records,Electronica / Downtempo,C# minor,2,,,,,
3166014,Mike Strip,Lie to Me,Original Mix,Pearlicka Records,Dubstep,A major,2,,,,,
3185928,"Beat4port, Robin",Disco Disco,Robin's Sunrise Remix,Dlmpsoundrecordings,Progressive House,A minor phrygian-major | A major,1,,,,,Major or minor mode and A and A# discriminations are ambig. Modally ambiguous.uous and not clear
3198358,FrostRAVEN,Muse,Original Mix,Geomagnetic,Psy-Trance,G minor,2,,,,,
5701122,"Miss Caramelle, Mykel Mars",Higher,Mykel Mars Festival Remix,Sportage Digital,Electro House,G# minor,2,12:50:00 AM,B major,,,Key changes.
3205441,Apashe,Apparition,Original Mix,Kannibalen Records,Dubstep,G minor,2,,,,,
3207588,Mike Kiraly,Flunky Knock,Original Mix,Kina Music,Minimal,F# major,2,,,,,
3213612,Alcholiday,Unknown,Original Mix,TDM Records,Drum & Bass,C minor,2,,,,,
3218510,Knife,I Am The Boss,Original Mix,Dubtronical Audio,Dubstep,F minor,0,,,,,
3221970,"Urban Absolutes, Paskal, MADF",Homewave,MADF Remix,Clear Recordings,Deep House,C# major,1,,,,,
3230155,Icon Curties,Spicy Meat,Original Mix,Ichnusa Recordings,Hip-Hop / R&B,B minor,2,,,,,
3235703,Garen,Bridge,Original Mix,Ters Music,Breaks,E minor,2,,,,,
3240761,Silent Running,Greatful Dawn,Original Mix,Wakyo Records,Electronica / Downtempo,A# major,2,,,,,
3250046,DJG,Here Come The Dark Lights,Original Mix,Get Darker (2),Dubstep,F# major,2,,,,,
3250971,Yellowtail,Make It Happen Ft MC Zulu,Original Mix,Bagpak Solo Series,Dubstep,X,0,,,,,
3251296,Bisweed,Deadly RnB,Original Mix,Paradise Lost Recordings,Dubstep,C# minor,1,,,,,
3252056,Blackburner,Freak You,Original Mix,Hypnotic Records,Dubstep,F minor,2,,,,,
3257500,Dash Total'D,Pull It,Original Mix,Dub-All Or Nothing,Dubstep,E minor,2,,,,,
3260611,System Sequence,L.f R,Original,Woorpz Records,Trance,G minor,1,,,,,
3272193,Myth Of Unity,Break Your Neck,Original Mix,Low Pass Records,Dubstep,G major,2,,,,,
3286229,John Ferris,Generation Bass,Radio Mix,Blutonium Records,Hard Dance,E minor,2,,,,,
3286310,Blutonium Boy,Hardstyle Instructor,Blutonium Boy Hardstyle Edit,Blutonium Records,Hard Dance,G# minor,2,,,,,
3292669,The Mekanism,Your Shade,Original Mix,Needwant,Deep House,A# minor,2,12:28:00 AM,A# major,,,Key is A# minor from begining to 0:28; from 0:28 to end key is A# major
3296534,"Tom Colontonio, Sean Tyas",Sparkover,Sean Tyas Remix,Nukleuz,Trance,C minor,2,,,,,
3298819,Louie Fresco,Owl Night,Original,No.19 Music,Deep House,C# other,2,,,,,Locrian mode
3299235,Jessica Lauren Four,White Mountain,Original Mix,Freestyle Records,Electronica / Downtempo,C minor,2,,,,,
3303218,"Nian Project, Bit Sunday",Joy Thing,Bit Sunday Mix,Urbanlife Records,Tech House,F# major,2,,,,,
3311376,Passenger 10,Sun Goes Down (Original Mix) feat. Jennifer Needles,Original Mix,Unreleased Digital,Hip-Hop / R&B,G major,2,,,,,
3318291,Future Beat Alliance,Brighton,Original Mix,FBA Recordings,Electronica / Downtempo,G# major,2,,,,,
3322505,"Voko, Thomas Rich",UK Stand Up!,Thomas Rich Remix,Reeperbahn Recordings,Electro House,C# major,1,,,,,
3327760,Triii Force,Basshypnosis,Orginal Version,Quebolarecords,Dubstep,C minor,2,,,,,
3341440,Via Axis,Melt Into the Green,Original Mix,Geomagnetic,Psy-Trance,E minor,2,,,,,
3342211,BrightLight,Polaris,Original Mix,Multiza,Drum & Bass,D minor,1,,,,,
3356780,Exodus Psy,Synth Etic,Original,Woorpz Records,Psy-Trance,E minor,2,,,,,
3359168,Criostasis,All Systems Ready,Original Mix,Fevah Records,Hard Dance,G minor,2,,,,,
3360682,Droplex,Speed,Original Mix,Green Alien Records,Minimal,F# major,2,,,,,
3360996,Rox Alert,Don't Upset The Rhythm (Go Baby Go),Radio Edit,Total Fitness Music,House,G minor,2,,,,,
3363187,Levela,Blue Waffle,Original Mix,Biological Beats,Drum & Bass,X,0,,,,,
3377570,Agroprom,Right Way,Original Mix,Need4Beat,Breaks,F minor,2,,,,,
3378284,Circuit Bent,Dubal feat. Paul Kearny,Original Mix,Omelette Records,Dubstep,G minor,2,,,,,
3390945,"Sunseekers, Stenzel, DJ Mind-X",Paraglide,Mind-X vs Stenzel Mix,Planet Love Classics,Trance,D# minor,2,,,,,
3391744,Calabria,Core Memory,Club Mix,GR8 AL Music,Electro House,C minor,2,,,,,
3400910,Fabio Vi,El sueno de Cuba,Original Mix,Aenaria Music,Tech House,C minor,2,,,,,
3408131,Giuseppe Bottone,Dem Sturm,Original Mix,Underscore,Minimal,A# minor,2,,,,,
3432838,Roxx'N'Farley,The Thrill,Original Mix,GR8 AL Music,House,A major | A minor,1,,,,,Mode sometimes during the track becomes eventually minor. Modally ambiguous.
3440288,"Maya, The Tamperer",Feel It,Original Version,TIME Records,House,F# major,2,,,,,
3445831,Evil Needle,Angel,Original Mix,Cold Busted,Hip-Hop / R&B,D# minor,2,,,,,
3467040,Apathy,Doe For Clothes,Original Mix,Demigodz Enterprises,Hip-Hop / R&B,C# minor,2,,,,,
3476908,Alexander Cabrera,Illumin,Original Mix,House Park Records,Breaks,B minor,2,,,,,
3486594,bOFUM,Cacophony,Original Mix,Truespin Records,Dubstep,D# minor,2,,,,,
3489634,Comfort,Shore Leave,Original Mix,IM-LTD,Drum & Bass,A# minor,2,,,,,
3509627,"La Boutique, Mahjong",Under The Sun,Instrumental Mix,Mahjong Music,House,G# minor,2,,,,,
3516171,666,Paradoxx,Club Mix Reprise,Airbase Classics,House,A# minor,2,,,,,
3520807,Fresh Daily,Diamonds feat. Chris Faust,Original Mix,Yosoy Music,Hip-Hop / R&B,D# major,2,,,,,
3839060,Harri Kakoulli,Voodotica,Radio Edit,LW Recordings,Hard Dance,Ab major phrygian-major,2,,A minor phrygian,,,Excerpt in A phrygian. Most part G# phryghian major. Keychanges.
3527620,"Paimon, Place 2B",Quite,Original Mix,Fokuz Limited,Drum & Bass,G minor,2,,,,,
3528734,"Nickynutz, The Mighty Dreadnaut",Kill Dem Sound,The Mighty Dreadnaut Remix,Future Tone Recordings,Drum & Bass,B minor,2,,,,,
297011,Light Sleepers,Rain Dance,Original Mix,Soma Records,Electronica / Downtempo,C minor,1,,,,,Confusion might be caused by momentaneous chromatic modulations to D minor. Key changes.
3540106,DJ Whitestar,Sunny Boom,Original,Electro Superstar,Electro House,C minor,2,,,,,
3547619,DJ Madskillz,Other People,Original Mix,Wasabi Recordings,Tech House,A# minor,2,,,,,
3558946,Philipp Munch,Mountain,Original Mix,Ant-Zen,Electronica / Downtempo,X,0,,,,,
3569019,"Aly & Fila, Jwaydan, Eximinds",Coming Home,Eximinds Remix,Future Sound of Egypt,Trance,E major,2,,,,,
3574764,Loran & Tiana Vegas,Work!,Original Mix,Muzik X Press,House,G# minor,2,,,,,
3581368,Indole Alkaloid,Aversion,Original Mix,Phat Records,Minimal,F minor,2,,,,,
3586934,Ell-Er,Fiend,Original Mix,dZb Records,Techno,X,0,,,,,
3595030,Manel Diaz,Nevermind,Original Mix,Rabies Records,Minimal,F minor | F major,1,,,,,Major or minor mode is not totally clear. Modally ambiguous.
3607700,"Chewie, Riskotheque",Survival,Riskotheque Remix,Paradise Lost Recordings,Dubstep,E minor,2,,,,,
3619815,"Aerofeel5, G-Low",Feel the Spain,G-Low Remix,Virtual Love,Progressive House,E minor,2,,,,,
3622084,Placid,Mysterious In The Night,Original Mix,Vortex Records,Electronica / Downtempo,F# major,2,,,,,
3630680,GuTTa KicK,Shlerpy,Original Mix,Freaquewave Records,Dubstep,C minor,2,,,,,
297724,"Jimithesun, Klod",Photomatic,Bad Electro Mix,Ibiza Night Records,Electro House,F minor | Ab major,1,,,,,"It is not totally clear which key is stronger and more predominant inside the track, G# major (stronger at the begining) or its minor relative, F minor (stronger in the second half of the track). Key changes, bimodal."
3639596,Michael S.,Mark Me Down,Radio Edit,ARVA,Trance,C# major,2,,,,,
3647184,Rick Pier O'Neil,Running After Your Time,Original Mix,Fant'ohms Records,Electro House,D minor,2,,,,,
3655850,Hear No Evil,Shiva,Original Mix,Angry Monkey Productions,Tech House,G# major,2,,,,,
3656502,Severity Zero,Snow,Original Mix,Celsius Recordings,Drum & Bass,X,0,,,,,"Key is completely unclear, it is something between A minor, B minor, E minor and D minor"
3662506,Hangya Zsolt,Exit,Original Mix,Pasica Recordings,Tech House,D# major,2,,,,,
3671250,Sello,You're My Own,Original Mix,Neovinyl Recordings,Deep House,B major,2,,,,,
3676879,"Hektik, Havok",Da Powa,Original Mix,Bassacre Records,Dubstep,G# major,2,,,,,
3687603,"Costa Martinez, Jiamee",Sandstorms,Accapella,Audiolounge,Deep House,C# major,2,,,,,
3694824,Last Hope,A Blast Of Colour,Original Mix,Pulsation Records,Dubstep,C# major,2,,,,,
3704248,Acid Kit,El Baile De Tlaloc,Original Mix,We Love Techno,Minimal,X,0,,,,,
3705941,Atmosphere,Yesterday,Original Mix,Rhymesayers,Hip-Hop / R&B,C major,2,,,,,
3715704,Alexander Nedelenko,Old Tree Play This,Original Mix,KAZE Records,Minimal,A minor | D minor,1,,,,,Confusion with D minor is possible. Bimodal.
3727019,"Yann Novak, Marc Manning",Pairing 2 pt. 1,Original Mix,Dragon's Eye Recordings,Electronica / Downtempo,X,0,,,,,
3728272,"Betina Bager, Brian O",Goodbye (Radio Version),Original Mix,Music For Dreams,Electronica / Downtempo,C minor,2,,,,,
3731508,Command Strange,Invisible Mode,Original Mix,Director's Cut,Drum & Bass,C minor,2,,,,,
3733853,"Nathan Hadley, Ryan R",Monster,Ryan R Remix,Nu Style Records,Electro House,B major,2,12:18:00 AM,C major,01:12:00 AM,B major,"Key as C major is clear in the totally tonal part, between 0:18 and 1:12. Before and after, key is B major"
3737315,Whydyem,Forgotten Souls,Original Mix,Dream Machine,Drum & Bass,F major | D minor,2,,,,,Possible confusion with D minor. Bimodal.
3743797,Limonene,Infinity,Original Mix,iElektronix,Electronica / Downtempo,G# minor,1,,,,,
3762907,Promo,Unbreakable,Original Mix,Be Yourself Music,Hard Dance,G# minor,2,,,,,
3766235,"L.A.O.S, 501",Hush Now,501 Remix,Straight Up!,Dubstep,C minor,2,,,,,
3771813,"Todd Terry, House Of Gypsies, Stefano Noferini",Samba,Stefano Noferini Remix,Recovery House,Tech House,D# minor,2,,,,,
3783446,Sasha DaBro,Gorodskaya Toska,Original Mix,Z-Lab,Deep House,C# major,2,,,,,
3791889,Mefjus,Double Tap,Original Mix,Trust in Music,Drum & Bass,X,0,,,,,
3794333,"Fisso, Spark 7",All Systems Are Functional,Original Mix,Straight Up!,Breaks,D minor,2,,,,,
3798377,"Symphonix, Gandulk, Odiseo",Experimental Game,"Odiseo, Gandulk Remix",Blue Tunes Records,Psy-Trance,F# minor,2,,,,,
3801208,"SirensCeol, Brianna Lempesis",So Far Gone (feat. Brianna Lempesis),Original Mix,Back To The Dance Floor Recordings,Electro House,D# minor,2,,,,,
3801681,"Audible Astronaut, Ceasar K",Ghost Talk,Ceasar K Remix,VL Records,Breaks,C# minor,2,,,,,
3817388,The Rumblist,Tidy Up,Original Mix,Held II Ransom,Breaks,E minor,2,,,,,
3830951,Shawn Dell,Alter Ego,Original Mix,Action Figures Music,Electro House,G minor,2,,,,,
3831323,"Terry Dexter, Sir D",Celebration,Original Mix,Essential Records,Electronica / Downtempo,G# major,2,,,,,
299494,Quarks,Insicherheit,kikyo Mix,Monika Enterprise,Electronica / Downtempo,unknown,0,,,,,50% B major - 50% C major. Key changes.
3831965,Fallout Shelter,Multiplicity,Original Mix,AVXP Music,Hip-Hop / R&B,A# major,2,,,,,
3833751,"John Dopping, Bryan Kearney",Cognition,Bryan Kearney's Heads Down Remix,Supercomps,Trance,A# minor,2,,,,,
3836467,Jandro Beat,Hipnotik,Original Mix,Be One Records,Minimal,G# major,2,,,,,
299868,Harlem Hustler,Feeling,Dub Mix,d_vision records,House,A# major | D minor,1,,,,,"Depending on the moment of the track, key is closer to A# major or to D minor. Key changes, bimodal."
3854133,CutKeyLow,The Forgotten Joint,Original,Yucatech Recordings,Dubstep,B minor,2,,,,,
3857465,"Carlo Joza, Ricardo Trueba",The Soul,Ricardo Trueba Remix,Berlin Aufnahmen,Minimal,D# major,2,,,,,
3865255,Günter Schickert,Wanderer,Original Mix,Bureau B,Electronica / Downtempo,D minor,2,,,,,
3868708,Original Sin,Donnie Darkness,Original Mix,Playaz,Dubstep,F# minor,2,,,,,
3870922,Alexis Azzo,Bouncing Beats,Original Mix,Sun Generation Records,Electronica / Downtempo,E minor,2,,,,,
3889717,Industrial Bass Machine,World Control,Original Mix,Stack N Tilt Recordings,Breaks,C minor,2,,,,,
3897406,"Aleksus Sanchez, Teezy Milhoan",Scattered Memories,Teezy Milhoan Remix,LW Recordings,Breaks,C minor,2,,,,,
3905287,Valerio Latina,Dancing Slowly,Original Mix,Traxacid,Deep House,C minor,2,,,,,
3906152,"Keykutz, Ziggy Gee",Into The Vibe,[Ziggy Gee's Bass Mix],Bootyshake Records,Dubstep,G# major,2,,,,,
3912606,"Alexander Popov, Kyler England",My World feat. Kyler England,Radio Edit,Songbird,Trance,B major,2,,,,,
3915618,DJ Starmist,Krystal Children,Original Mix,Starmist Records,Trance,C minor,2,,,,,
3916942,Andre$,Dannato,Original Mix,MDK,Hip-Hop / R&B,C minor,2,,,,,
3923369,Passenger 10,You Are My Life,Original Mix,Enormous Tunes,Minimal,D# major,2,,,,,
299970,DJ Nasty,Wait A Minute,Original Mix,Motor City Electro Company,Techno,E major | A major,1,,,,,"Confusion between A major and E major. Key changes, bimodal."
3935158,"Jaroslav Light, Star Night",New Hero,Original Mix,Gert Records,Trance,F# major,2,,,,,
3937649,"Akira As Astronaughty, DTX",You Dont Know Me,DTX Remix,Audio Expressions,Drum & Bass,A# minor,2,,,,,
3948315,"Doug Poole, Douken",Swerve,Original Mix,ShureFire Records,Electronica / Downtempo,X,0,,,,,
3949006,Richard Les Crees,Until The Day,Original Mix,I Records Classics,Deep House,E minor,1,,,,,
3966027,Ditta & Dumont,Drugs On The Shelf,Original Mix,"Dirt, Lies & Audio Black",Dubstep,F# minor,2,,,,,
3968158,Yagura,The Geofront,Original Mix,Quebolarecords,Drum & Bass,X,0,,,,,
3987315,"Mechanique, Jussi-Pekka",Svongolism,Jussi Pekka Remix,Hype Muzik,Minimal,C minor,1,,,,,
486117,Ajk,Technostrobo,Original Mix,Tunnel,Hard Dance,B minor,1,,,,,Key changes.
3994605,"Siggatunez, Yam Yam",Plan R,Remix,Houseworx,Deep House,A# minor,1,,,,,
3999467,Woody Guthrie,Railroad Blues,Original Mix,Xelon Entertainment,Breaks,G major,2,,,,,
4004366,Lovebirds,Chasing Things,Original Mix,Teaser Magazine,Electro House,C# minor | B minor,1,,,,,Key can also be perceived as B minor. Bimodal.
4020452,K12,Show Me Messy,Original Mix,Burn The Fire,Dubstep,F major,2,,,,,
4026906,Streamline,Lilt,Original Mix,Midijum Records,Psy-Trance,E major,2,,,,,
4032964,Nando CP,Freaking Out,Original Mix,Hardnoise Records,Hard Dance,A minor,2,,,,,
4051513,Kai Acid,Rhodes Fever,Original Mix,Lobby Of Sounds,Minimal,C# minor phrygian,2,,,,,a bit phrygian
4052411,Nukleall,Tiny Vibrating Strings,Original Mix,Blacklite Records,Psy-Trance,D minor,2,,,,,
4061369,"John Manning, Andrew Johnston",Deep,Original Mix,Remedy Records,Techno,D# minor,2,,,,,
4071302,B-zer,Dream Safe,Original Mix,Uxmal Records,Psy-Trance,D minor,2,,,,,
4081121,"Nicola Zucchi, Gianluigi Di Russo",Waiting,Gianluigi Di Russo Remix,Netswork Records,Progressive House,A# major,2,,,,,
4085830,Hedonix,Sakura,Original Mix,Electric Power Pole Records,Psy-Trance,D minor,2,,,,,
4089252,Zen Mechanics,Modified,Logica Remix,Phantasm Records,Psy-Trance,C# minor,2,,,,,
4090254,Energy Flow,Once,Original Mix,Power Of Love Productions,Psy-Trance,D minor,2,,,,,
4096403,Psypox,Present,Original Mix,Electric Power Pole Records,Psy-Trance,E major,2,,,,,
4104550,Bella,Hustler,Original Mix,Straight Up!,Breaks,E minor,2,,,,,
4106262,R.e.v.e.r.s,Jah Breaker,Original Mix,Collective Records,Drum & Bass,C# minor,2,,,,,
4111004,"TK Wonder, Ways & Means, Djaikovski",Hell of a Road,Ways & Means Remix,Filter Label,Breaks,B minor,2,,,,,
4115098,Zion I,Oh Lawd Blues,Original Mix,Live Up Records,Hip-Hop / R&B,E minor,2,,,,,
4123856,"Mortem, Sabre",The Touch,Sabre Remix,Triple Vision Music Group,Drum & Bass,F minor,2,,,,,
4132072,Tom Buster,Rouge,Original Mix,Music Is The Answer,Progressive House,G# major,2,,,,,
4134179,"Rachael Calladine, Alliance DC, Bah Samba",Take Me Now,Bah Samba Acoustic Remix,Think! House Music,House,A# major,2,,,,,
4149415,Camden Amen,Get Down,Original Mix,Sub Generation Records,Drum & Bass,E major,2,,,,,
4151001,Fr33m4n,On Fire (feat. Rascal Mc),Dubstep Mix,Bootleg Beats,Dubstep,E minor,2,,,,,
4151005,Zubee,Bruglar,Original Mix,Bootleg Beats,Dubstep,C minor,2,,,,,
4164104,Da Youngfellaz,Cruisin (feat. K-Quick),Original Mix,Disco Pinata,Hip-Hop / R&B,D# major,2,,,,,
4164425,Aaron Hall,Still Here,Original Mix,Destination Worldwide,Hip-Hop / R&B,F# minor,2,,,,,
4180893,Andy Volt,Dendy Game,Original Mix,Play Hard Records,Breaks,F minor,2,,,,,
4184078,Inspire,Everybody Jumping,Hard Mix,Bit Music,Hard Dance,D minor,2,,,,,
4184925,Shu,The Jillah,Original Mix,BF Recordings,Dubstep,G minor,2,,,,,
4186569,Dead Rows,Never See,Original Mix,Peace Off,Dubstep,D minor,1,,,,,
4188354,E.S.G.,Two Glocks Two Hoes,Original Mix,SoSouth,Hip-Hop / R&B,C minor,2,,,,,
4188360,"Haze, True Facts",Fresh,Original Mix,Mondotunes,Hip-Hop / R&B,X,0,,,,,
4196452,Sebastien Viktoria,Sweetest Moments,Megamix,Eclectic Music,Electronica / Downtempo,C# major,2,,,,,
4202945,Freq,Sunglider,Original Mix,CT Recordings,Psy-Trance,F minor,2,,,,,
4210528,"Koznik, Veak",Blitz,Original Mix,Bootleg Beats,Drum & Bass,G# minor,1,,,,,
4214391,Cross My Heart Hope To Die,Roller Coasting,Original Mix,Alpha Pup,Electronica / Downtempo,B minor,2,,,,,
4217672,Ridium,Eye Of A Needle,Original Mix,Scarcity Records,Breaks,F# minor,2,,,,,
4220180,Twenty Knives,Square Brain,Original Mix,Hymen Records,Electronica / Downtempo,C# major,2,,,,,
4222236,Burke,Sunny For A Few Hours...,Original Mix,Record Union,Electronica / Downtempo,C major,2,,,,,
4240512,TR Hitz,Goes Dubstep,Original Mix,Ayday Records,Dubstep,D# minor,1,,,,,
588558,Thes One,Montage Minnesota,Original Mix,Tres Records,Hip-Hop / R&B,C major,1,,,,,Modulations between C major and G# major. Key changes.
693512,John Askew,667,Original Mix,Discover Records  (UK),Trance,E major | C# minor,1,,,,,"Key changes, bimodal."
4264841,Sleeper,Tidal,Original Mix,Artikal Music UK,Dubstep,X,0,,,,,
920580,Cosmic Navigators,First Tour,Original Mix,Agitato Records,Psy-Trance,F# minor | F# major,1,,,,,"Mode is changing during track. Modally ambiguous, key changes."
4266877,"Skeewiff, Syd Dale",The Hyper Hippo,Original Mix,Pedigree Cuts,Breaks,C major,2,,,,,There is some modal exchange and VI degree lowered
4272275,Normative,Clone,Original Mix,Drugstore Records,Minimal,A minor,2,,,,,
4272853,Basement 43,For You,Original Mix,OT Records,Electro House,C minor,2,,,,,
4286040,"Matt Moore, Studio Tan",My Eyes,Original Mix,Static Delight Records,Deep House,F other,1,,,,,b2
4292533,"48K, Monk3ylogic",Shadowmen,Monk3ylogic Remix,YellowFinger,Breaks,F minor,2,,,,,
4297505,"Outer Kid, KL2",Speed Cola,KL2 Remix,Hard & Hits,Breaks,F minor,2,,,,,
4299047,Jeffrey Johnson,A Bowery Cafe,Cool Rhythm Mix,Pink Nails,Deep House,D# major,2,,,,,
4306620,Jakes,Rounds,Original Mix,Tectonic,Electronica / Downtempo,E minor,2,,,,,
4310604,"Criostasis, DJ Yorrin",The Howling,Original Mix,Unbounded Recordings,Hard Dance,A minor,2,,,,,
4311630,"Ambush, Chuckie, Hardwell, Hatiras",Move It 2 The Drum feat. Ambush,Hatiras Remix,iCompilations,Tech House,A other,0,,,,,"A locrian (a,bb, e) + A, tritone, semitone."
4315887,"LaSalle, Eckert",On a Trip,Original Mix,Aux Audio,Electronica / Downtempo,D# major,2,,,,,
4318934,"Jose De Rico, Henry Mendez",Noche de Estrellas feat. Jay Santos,Radio Edit,Roster Music,Electronica / Downtempo,B major,2,,,,,
4323121,Offer Nissim,Bimbo,Original Mix,Offer Nissim,Progressive House,A# minor,2,,,,,
1152770,"Paul Tarrant, Audien",Sunset Serenade,Audien Remix,Enhanced Recordings,Trance,D major,1,,,,,Key changes.
4334231,BK,Playing With Knives,Original Mix,Traffic Records,Hard Dance,B minor,2,,,,,
4340615,En2ak,Gilgamesh And The Invention Of Frisbee,Original Mix,U Know Me Records,Breaks,G minor,1,,,,,
4340765,Stephanie O´ Hara,Everlasting Love,Original Mix,Sounds United,House,A# major,2,,,,,
4341902,Bombilla,Formaldehyd,Original Mix,ONOFF Recording,Minimal,F# minor,2,,,,,
4351142,Low Fidelity Jet Set Orchestra,Let's Go,Original Mix,Irma La Douce,Breaks,F major,2,,,,,
4353404,BOY MTN,Happy Cool feat. Vlad Stoian,Original Mix,Sewage Tapes,Electronica / Downtempo,G# minor,1,,,,,
4354199,Meno,That Wilkin Boy,Original Mix,Hypotron,Breaks,A minor,2,,,,,
4364291,MK_ULTRA,Virtual Timebomb,Original Mix,"Dirt, Lies & Audio Black",Dubstep,E minor,2,,,,,
4372159,Francois Manzo,Decadence,Original Mix,Carousel Recordings,Minimal,X,0,,,,,There are not harmonic tones in track
4376323,Quantum,Blue Sky,Original Mix,Planet B.E.N. Records,Psy-Trance,F major,2,,,,,
4377128,"16 Bit Lolitas, DAVI",Deep Space Girls,DAVI Remix,Bits And Pieces,Deep House,G# minor,2,,,,,
4381031,Stefan Gubatz,Der achte Tag,Original Mix,CT Recordings,Psy-Trance,C# major,2,,,,,
4398291,Geo,Flux,Original Mix,Power House Records,Psy-Trance,A minor,2,,,,,
4408526,All Boxed In,These Things Happen (Maddox & Townend 'Offbeat Thunder' Remix,Album Edit,IDEAL,Hard Dance,C minor,2,,,,,
4411864,Zhink,The River,Original Mix,Fluid House,Dubstep,D# major,0,,,,,"Key is something between D# major, D# minor, A# minor and F minor"
4416284,Arcane,Vicious,Original Mix,DnB Source,Drum & Bass,Ab major | F minor,2,,,,,Confusion with F minor can be possible. Bimodal.
4418313,Scanty Sandwich,Because of You,Original Mix,Southern Fried Records,House,G# major,2,,,,,Mode is not totally clear
4421420,Walter K,Shine In The Darkness,Original Mix,DeepSink Digital,Progressive House,C major,2,,,,,
4445523,Michael J Collins,Letting Go,Original Mix,Greta Cottage Workshop,Electronica / Downtempo,B major,2,,,,,
4451522,Nikolai Marti,Kill The Robot,Original Mix,Happy Records,Techno,C minor,1,,,,,
4459148,Low Line Relay,Slave to the Grind,Original Mix,Audio Parallax,Deep House,X,0,,,,,
4464873,"Ian Cris, Johnny Aemkel",Colddifusion,Johnny Aemkel Remix,Monocline Records,Minimal,C# major,2,,,,,
4482723,Sharigrama,260Kin,Original Mix,Interface Records Mexico,Psy-Trance,G minor,2,,,,,
4496670,Loko,In Love,Original Mix,Buzzin' Fly Records,Electronica / Downtempo,D# major | D# minor,1,,,,,"Mode is unknown, although it sounds like major. Bimodal."
4503715,Hedlok,Ryddym Of The Night,Original Mix,EDM Records,Dubstep,C minor,2,,,,,
4509681,"FATB, Nimbia",Young People,Violin Mix,Club G Records (Club G Music),Trance,F# major,2,12:37:00 AM,G# major,01:57:00 AM,F# major,"From begining to 0:37 key is F# major, from 0:37 to 1:57 key is G# major, and from 1:57 to end key is F# major again"
4510650,Delete,Air Raid Waltz,Original Mix,Mindtrick Records,Dubstep,B major,2,,,,,
4514491,DJ Antoine,Bella Vita,DJ Antoine Vs Mad Mark 2k13 Extended Mix,Blanco y Negro,House,A# major,2,,,,,
4523424,Orla Feeney,Bittersweet,Radio Edit,ARVA,Trance,E major,2,,,,,
4528744,"Damian William, Vanic, Cora, Young A",Really Gonna Do This,Radio Edit,Quebolarecords,Dubstep,D major,2,,,,,
4562821,Manju,You Are The Spoon,Original Mix,Space Baby Records,Psy-Trance,G minor,2,,,,,
4568358,Steve Cavalo,Show for All,Original Mix,Litovs Records,Electro House,A# major,2,,,,,
4571164,Hugh Xdupe,Kingston Tek,Extended Mix,Dupe Records,Tech House,F minor | C minor,1,,,,,Confusion between F minor and C minor is possible. Bimodal.
1367862,Crying Freemen,Spiritual NRG (vs Lamat),Original Mix,Digital Drugs Coalition,Psy-Trance,C# minor | C# major,2,,,,,Mode changes during track. Alternance between modes. Key changes.
4586995,Maljet,Hacknet,Original Mix,Warrior Sounds Recordings,Drum & Bass,C# minor,1,,,,,
4587092,Topmodelz,Your Love,Club Mix,Aqualoop Records,Trance,E major | C minor,1,,,,,"Difficult to know key between E major, C# minor, and either B major. Bimodal."
4587945,"Luthier, Simon Doty",Insert Coin,Simon Doty Remix,Play My Track Recordings,Tech House,E minor,2,,,,,
4590651,Yellowman,Mister Chin (Re-Recorded),Original Mix,Goldenlane Records,Hip-Hop / R&B,B minor,2,,,,,
4590691,Johnny Ringo,Rub a Dub,Original Mix,Goldenlane Records,Hip-Hop / R&B,C# major,2,,,,,
4596386,"Paul SG, Vendubz",Grey Skin,Vendubz Remix,Influenza Media,Drum & Bass,C# minor,2,,,,,
4615998,"Kira Neris, Ol",Sky Talks,OL Remix,Faces Records,Breaks,X,0,,,,,
4616741,Luc Vel Mzura,Come Down,Original Mix,White Widow Records,Deep House,A# major | A# minor,2,,,,,"Key is clearly A# major, but III degree is lowered occasionally. Modally ambiguous."
4623197,Lou Bega,Mambo No. 5 (A Little Bit Of...),Re-Recorded,X-Ray Records,Hip-Hop / R&B,D# major,2,,,,,
4630401,"PIXL, Dead Robot",Dream Of You,Original Mix,Monstercat,Drum & Bass,B major | G# minor,2,,,,,Confusion with its minor relative G# minor is possible. Bimodal.
4631771,The Renegades,Heartbeat,Original Mix,"Dynamix Records, LLC",Drum & Bass,A# major,2,,,,,
